Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
426,3,12/24/2014,3531,451,1,0,0,1
431,3,12/24/2014,7472,804,1,0,0,1
432,3,12/24/2014,2363,282,1,0,0,1
433,3,12/24/2014,4434,474,1,0,0,1
435,3,12/24/2014,1901,244,1,0,0,1
436,3,12/24/2014,3670,427,1,0,0,1
437,3,12/24/2014,3487,331,1,0,0,1
438,3,12/24/2014,3017,357,1,0,0,1
439,3,12/24/2014,5486,651,1,0,0,1
440,3,12/24/2014,4749,555,1,0,0,1
441,3,12/24/2014,6029,703,1,0,0,1
442,3,12/24/2014,4247,421,1,0,0,1
443,3,12/24/2014,3808,358,1,0,0,1
444,3,12/24/2014,6361,721,1,0,0,1
445,3,12/24/2014,4437,586,1,0,0,1
446,3,12/24/2014,3220,391,1,0,0,1
447,3,12/24/2014,3651,440,1,0,0,1
448,3,12/24/2014,6938,638,1,0,0,1
449,3,12/24/2014,4308,570,1,0,0,1
450,3,12/24/2014,5541,727,1,0,0,1
451,3,12/24/2014,4914,485,1,0,0,1
452,3,12/24/2014,3522,303,1,0,0,1
453,3,12/24/2014,5846,580,1,0,0,1
454,3,12/24/2014,3628,360,1,0,0,1
455,3,12/24/2014,6859,423,1,0,0,1
456,3,12/24/2014,2994,460,1,0,0,1
458,3,12/24/2014,6615,632,1,0,0,1
459,3,12/24/2014,4869,580,1,0,0,1
460,3,12/24/2014,2998,267,1,0,0,1
461,3,12/24/2014,3458,369,1,0,0,1
462,3,12/24/2014,3832,426,1,0,0,1
463,3,12/24/2014,3453,501,1,0,0,1
464,3,12/24/2014,5912,721,1,0,0,1
465,3,12/24/2014,7357,614,1,0,0,1
466,3,12/24/2014,7112,658,1,0,0,1
467,3,12/24/2014,7556,863,1,0,0,1
468,3,12/24/2014,4736,567,1,0,0,1
469,3,12/24/2014,6667,917,1,0,0,1
470,3,12/24/2014,6004,774,1,0,0,1
472,3,12/24/2014,6086,736,1,0,0,1
473,3,12/24/2014,3136,432,1,0,0,1
474,3,12/24/2014,4198,449,1,0,0,1
475,3,12/24/2014,3021,484,1,0,0,1
476,3,12/24/2014,4078,405,1,0,0,1
478,3,12/24/2014,5728,607,1,0,0,1
479,3,12/24/2014,5587,720,1,0,0,1
480,3,12/24/2014,3150,352,1,0,0,1
481,3,12/24/2014,4011,415,1,0,0,1
482,3,12/24/2014,5354,548,1,0,0,1
483,3,12/24/2014,2010,281,1,0,0,1
484,3,12/24/2014,7483,721,1,0,0,1
486,3,12/24/2014,3829,469,1,0,0,1
487,3,12/24/2014,4049,433,1,0,0,1
488,3,12/24/2014,3254,361,1,0,0,1
489,3,12/24/2014,3519,360,1,0,0,1
491,3,12/24/2014,6740,555,1,0,0,1
493,3,12/24/2014,7308,781,1,0,0,1
494,3,12/24/2014,6400,807,1,0,0,1
495,3,12/24/2014,4003,344,1,0,0,1
496,3,12/24/2014,7020,701,1,0,0,1
497,3,12/24/2014,6617,796,1,0,0,1
499,3,12/24/2014,3480,476,1,0,0,1
502,3,12/24/2014,6408,828,1,0,0,1
503,3,12/24/2014,3593,260,1,0,0,1
504,3,12/24/2014,5741,708,1,0,0,1
505,3,12/24/2014,3946,448,1,0,0,1
506,3,12/24/2014,5430,627,1,0,0,1
507,3,12/24/2014,6648,567,1,0,0,1
508,3,12/24/2014,4871,498,1,0,0,1
509,3,12/24/2014,4739,467,1,0,0,1
510,3,12/24/2014,6295,645,1,0,0,1
511,3,12/24/2014,4698,656,1,0,0,1
513,3,12/24/2014,8987,1082,1,0,0,1
515,3,12/24/2014,7177,636,1,0,0,1
516,3,12/24/2014,3072,389,1,0,0,1
517,3,12/24/2014,4161,427,1,0,0,1
519,3,12/24/2014,3651,400,1,0,0,1
520,3,12/24/2014,3849,396,1,0,0,1
521,3,12/24/2014,4940,405,1,0,0,1
523,3,12/24/2014,7877,914,1,0,0,1
524,3,12/24/2014,6546,646,1,0,0,1
525,3,12/24/2014,7369,710,1,0,0,1
526,3,12/24/2014,4220,541,1,0,0,1
527,3,12/24/2014,8123,828,1,0,0,1
528,3,12/24/2014,7044,699,1,0,0,1
529,3,12/24/2014,5458,530,1,0,0,1
530,3,12/24/2014,2944,424,1,0,0,1
531,3,12/24/2014,3812,495,1,0,0,1
532,3,12/24/2014,6137,689,1,0,0,1
533,3,12/24/2014,8930,821,1,0,0,1
535,3,12/24/2014,4834,585,1,0,0,1
536,3,12/24/2014,7297,728,1,0,0,1
537,3,12/24/2014,5809,588,1,0,0,1
538,3,12/24/2014,2176,292,1,0,0,1
541,3,12/24/2014,4285,525,1,0,0,1
543,3,12/24/2014,1114,102,1,0,0,1
544,3,12/24/2014,3994,503,1,0,0,1
545,3,12/24/2014,7509,771,1,0,0,1
546,3,12/24/2014,7147,828,1,0,0,1
548,3,12/24/2014,3905,340,1,0,0,1
549,3,12/24/2014,2447,299,1,0,0,1
550,3,12/24/2014,5791,544,1,0,0,1
551,3,12/24/2014,5756,706,1,0,0,1
552,3,12/24/2014,4480,461,1,0,0,1
553,3,12/24/2014,5165,517,1,0,0,1
554,3,12/24/2014,2160,221,1,0,0,1
556,3,12/24/2014,4712,562,1,0,0,1
557,3,12/24/2014,3685,537,1,0,0,1
558,3,12/24/2014,2365,324,1,0,0,1
559,3,12/24/2014,2529,342,1,0,0,1
560,3,12/24/2014,7880,933,1,0,0,1
561,3,12/24/2014,5529,565,1,0,0,1
562,3,12/24/2014,12655,1756,1,0,0,1
563,3,12/24/2014,3839,504,1,0,0,1
564,3,12/24/2014,5118,495,1,0,0,1
565,3,12/24/2014,5267,626,1,0,0,1
566,3,12/24/2014,4412,491,1,0,0,1
567,3,12/24/2014,3061,390,1,0,0,1
568,3,12/24/2014,5565,453,1,0,0,1
569,3,12/24/2014,2211,294,1,0,0,1
570,3,12/24/2014,2947,382,1,0,0,1
572,3,12/24/2014,4695,406,1,0,0,1
574,3,12/24/2014,7276,609,1,0,0,1
576,3,12/24/2014,5748,772,1,0,0,1
577,3,12/24/2014,3896,435,1,0,0,1
578,3,12/24/2014,6161,592,1,0,0,1
579,3,12/24/2014,5245,586,1,0,0,1
580,3,12/24/2014,4033,554,1,0,0,1
581,3,12/24/2014,3322,437,1,0,0,1
582,3,12/24/2014,5378,605,1,0,0,1
583,3,12/24/2014,2372,271,1,0,0,1
584,3,12/24/2014,4249,437,1,0,0,1
585,3,12/24/2014,4503,616,1,0,0,1
586,3,12/24/2014,7237,1078,1,0,0,1
588,3,12/24/2014,4975,493,1,0,0,1
589,3,12/24/2014,3665,411,1,0,0,1
590,3,12/24/2014,4744,365,1,0,0,1
591,3,12/24/2014,6120,541,1,0,0,1
592,3,12/24/2014,4056,522,1,0,0,1
593,3,12/24/2014,5728,751,1,0,0,1
594,3,12/24/2014,2489,289,1,0,0,1
595,3,12/24/2014,9465,1193,1,0,0,1
596,3,12/24/2014,2161,286,1,0,0,1
597,3,12/24/2014,2626,364,1,0,0,1
599,3,12/24/2014,5865,523,1,0,0,1
600,3,12/24/2014,5229,515,1,0,0,1
601,3,12/24/2014,4732,426,1,0,0,1
602,3,12/24/2014,5284,557,1,0,0,1
603,3,12/24/2014,3653,541,1,0,0,1
605,3,12/24/2014,6488,523,1,0,0,1
606,3,12/24/2014,3993,457,1,0,0,1
607,3,12/24/2014,1627,151,1,0,0,1
608,3,12/24/2014,4761,459,1,0,0,1
609,3,12/24/2014,3964,414,1,0,0,1
610,3,12/24/2014,3014,370,1,0,0,1
613,3,12/24/2014,4882,689,1,0,0,1
614,3,12/24/2014,2976,402,1,0,0,1
615,3,12/24/2014,6054,705,1,0,0,1
616,3,12/24/2014,6069,591,1,0,0,1
617,3,12/24/2014,3389,314,1,0,0,1
618,3,12/24/2014,6080,464,1,0,0,1
621,3,12/24/2014,4794,550,1,0,0,1
622,3,12/24/2014,4351,449,1,0,0,1
623,3,12/24/2014,3906,520,1,0,0,1
624,3,12/24/2014,6868,665,1,0,0,1
625,3,12/24/2014,3594,444,1,0,0,1
626,3,12/24/2014,5676,476,1,0,0,1
627,3,12/24/2014,5644,571,1,0,0,1
628,3,12/24/2014,5646,635,1,0,0,1
630,3,12/24/2014,5222,508,1,0,0,1
631,3,12/24/2014,4030,493,1,0,0,1
632,3,12/24/2014,5433,668,1,0,0,1
634,3,12/24/2014,4536,429,1,0,0,1
635,3,12/24/2014,4094,380,1,0,0,1
639,3,12/24/2014,3661,383,1,0,0,1
640,3,12/24/2014,9134,692,1,0,0,1
641,3,12/24/2014,4272,352,1,0,0,1
642,3,12/24/2014,2449,300,1,0,0,1
643,3,12/24/2014,5630,694,1,0,0,1
645,3,12/24/2014,5791,734,1,0,0,1
647,3,12/24/2014,4850,560,1,0,0,1
648,3,12/24/2014,4785,469,1,0,0,1
649,3,12/24/2014,2749,314,1,0,0,1
651,3,12/24/2014,5480,726,1,0,0,1
652,3,12/24/2014,5432,548,1,0,0,1
653,3,12/24/2014,4978,434,1,0,0,1
654,3,12/24/2014,3937,418,1,0,0,1
655,3,12/24/2014,6474,574,1,0,0,1
656,3,12/24/2014,3143,348,1,0,0,1
657,3,12/24/2014,3761,477,1,0,0,1
658,3,12/24/2014,4377,445,1,0,0,1
659,3,12/24/2014,3274,345,1,0,0,1
661,3,12/24/2014,6372,512,1,0,0,1
662,3,12/24/2014,6761,643,1,0,0,1
663,3,12/24/2014,4806,609,1,0,0,1
664,3,12/24/2014,3840,469,1,0,0,1
665,3,12/24/2014,3712,507,1,0,0,1
666,3,12/24/2014,5751,489,1,0,0,1
667,3,12/24/2014,5940,563,1,0,0,1
668,3,12/24/2014,5860,832,1,0,0,1
672,3,12/24/2014,4090,683,1,0,0,1
673,3,12/24/2014,7537,620,1,0,0,1
674,3,12/24/2014,7993,940,1,0,0,1
675,3,12/24/2014,2865,283,1,0,0,1
676,3,12/24/2014,6273,945,1,0,0,1
678,3,12/24/2014,5967,691,1,0,0,1
679,3,12/24/2014,7033,790,1,0,0,1
680,3,12/24/2014,2353,397,1,0,0,1
681,3,12/24/2014,2697,304,1,0,0,1
682,3,12/24/2014,4423,714,1,0,0,1
683,3,12/24/2014,4961,475,1,0,0,1
685,3,12/24/2014,3784,384,1,0,0,1
686,3,12/24/2014,3814,462,1,0,0,1
687,3,12/24/2014,6101,545,1,0,0,1
688,3,12/24/2014,2988,269,1,0,0,1
689,3,12/24/2014,4890,544,1,0,0,1
690,3,12/24/2014,3550,510,1,0,0,1
691,3,12/24/2014,5721,475,1,0,0,1
692,3,12/24/2014,3186,421,1,0,0,1
693,3,12/24/2014,2898,276,1,0,0,1
695,3,12/24/2014,3595,345,1,0,0,1
696,3,12/24/2014,5666,579,1,0,0,1
697,3,12/24/2014,9508,911,1,0,0,1
698,3,12/24/2014,9521,1120,1,0,0,1
699,3,12/24/2014,4677,611,1,0,0,1
700,3,12/24/2014,3539,387,1,0,0,1
703,3,12/24/2014,2709,291,1,0,0,1
704,3,12/24/2014,7572,775,1,0,0,1
705,3,12/24/2014,6065,732,1,0,0,1
707,3,12/24/2014,6162,654,1,0,0,1
708,3,12/24/2014,3376,352,1,0,0,1
709,3,12/24/2014,4359,459,1,0,0,1
713,3,12/24/2014,4847,631,1,0,0,1
714,3,12/24/2014,5274,414,1,0,0,1
715,3,12/24/2014,4386,373,1,0,0,1
717,3,12/24/2014,4328,447,1,0,0,1
718,3,12/24/2014,6242,662,1,0,0,1
720,3,12/24/2014,6706,665,1,0,0,1
721,3,12/24/2014,7019,724,1,0,0,1
722,3,12/24/2014,5235,782,1,0,0,1
723,3,12/24/2014,6287,533,1,0,0,1
724,3,12/24/2014,6895,669,1,0,0,1
725,3,12/24/2014,4307,447,1,0,0,1
726,3,12/24/2014,7231,688,1,0,0,1
727,3,12/24/2014,3590,373,1,0,0,1
728,3,12/24/2014,5566,511,1,0,0,1
729,3,12/24/2014,8046,820,1,0,0,1
730,3,12/24/2014,5085,572,1,0,0,1
731,3,12/24/2014,5789,604,1,0,0,1
732,3,12/24/2014,4146,390,1,0,0,1
733,3,12/24/2014,6939,1329,1,0,0,1
734,3,12/24/2014,4629,413,1,0,0,1
735,3,12/24/2014,3984,346,1,0,0,1
737,3,12/24/2014,3876,595,1,0,0,1
738,3,12/24/2014,6390,611,1,0,0,1
740,3,12/24/2014,5736,459,1,0,0,1
741,3,12/24/2014,6931,823,1,0,0,1
742,3,12/24/2014,5896,680,1,0,0,1
743,3,12/24/2014,3077,326,1,0,0,1
745,3,12/24/2014,5004,453,1,0,0,1
746,3,12/24/2014,6023,523,1,0,0,1
747,3,12/24/2014,6033,575,1,0,0,1
748,3,12/24/2014,4318,418,1,0,0,1
749,3,12/24/2014,3752,424,1,0,0,1
751,3,12/24/2014,1832,251,1,0,0,1
752,3,12/24/2014,4507,385,1,0,0,1
753,3,12/24/2014,4905,469,1,0,0,1
754,3,12/24/2014,3464,374,1,0,0,1
755,3,12/24/2014,8380,692,1,0,0,1
756,3,12/24/2014,8503,1086,1,0,0,1
757,3,12/24/2014,6505,561,1,0,0,1
758,3,12/24/2014,3478,449,1,0,0,1
759,3,12/24/2014,4294,523,1,0,0,1
760,3,12/24/2014,3314,454,1,0,0,1
761,3,12/24/2014,6142,685,1,0,0,1
762,3,12/24/2014,3901,365,1,0,0,1
763,3,12/24/2014,4768,464,1,0,0,1
764,3,12/24/2014,3659,362,1,0,0,1
765,3,12/24/2014,7718,619,1,0,0,1
767,3,12/24/2014,5255,525,1,0,0,1
768,3,12/24/2014,9295,985,1,0,0,1
769,3,12/24/2014,7096,1447,1,0,0,1
770,3,12/24/2014,4740,544,1,0,0,1
772,3,12/24/2014,3037,398,1,0,0,1
773,3,12/24/2014,3678,401,1,0,0,1
774,3,12/24/2014,3701,462,1,0,0,1
776,3,12/24/2014,3659,394,1,0,0,1
777,3,12/24/2014,3620,349,1,0,0,1
779,3,12/24/2014,4273,397,1,0,0,1
780,3,12/24/2014,3771,398,1,0,0,1
781,3,12/24/2014,1696,237,1,0,0,1
782,3,12/24/2014,6182,546,1,0,0,1
783,3,12/24/2014,5743,539,1,0,0,1
784,3,12/24/2014,5825,634,1,0,0,1
785,3,12/24/2014,4574,451,1,0,0,1
786,3,12/24/2014,908,138,1,0,0,1
787,3,12/24/2014,7572,830,1,0,0,1
788,3,12/24/2014,11834,1102,1,0,0,1
789,3,12/24/2014,3639,427,1,0,0,1
790,3,12/24/2014,7897,707,1,0,0,1
791,3,12/24/2014,6628,670,1,0,0,1
792,3,12/24/2014,4737,515,1,0,0,1
793,3,12/24/2014,2299,235,1,0,0,1
794,3,12/24/2014,2353,364,1,0,0,1
795,3,12/24/2014,2133,254,1,0,0,1
796,3,12/24/2014,5545,476,1,0,0,1
798,3,12/24/2014,5163,537,1,0,0,1
799,3,12/24/2014,8748,838,1,0,0,1
800,3,12/24/2014,3802,393,1,0,0,1
801,3,12/24/2014,2966,294,1,0,0,1
802,3,12/24/2014,4695,405,1,0,0,1
803,3,12/24/2014,4400,405,1,0,0,1
807,3,12/24/2014,8678,884,1,0,0,1
808,3,12/24/2014,4029,378,1,0,0,1
809,3,12/24/2014,6361,596,1,0,0,1
810,3,12/24/2014,5862,497,1,0,0,1
811,3,12/24/2014,2188,357,1,0,0,1
812,3,12/24/2014,3946,475,1,0,0,1
813,3,12/24/2014,3740,461,1,0,0,1
814,3,12/24/2014,5940,473,1,0,0,1
816,3,12/24/2014,3031,375,1,0,0,1
817,3,12/24/2014,6052,738,1,0,0,1
818,3,12/24/2014,2287,261,1,0,0,1
819,3,12/24/2014,4374,416,1,0,0,1
821,3,12/24/2014,4326,516,1,0,0,1
822,3,12/24/2014,4841,407,1,0,0,1
823,3,12/24/2014,5480,516,1,0,0,1
824,3,12/24/2014,6185,668,1,0,0,1
826,3,12/24/2014,7500,643,1,0,0,1
827,3,12/24/2014,7350,732,1,0,0,1
828,3,12/24/2014,4320,428,1,0,0,1
829,3,12/24/2014,2591,425,1,0,0,1
830,3,12/24/2014,3849,349,1,0,0,1
831,3,12/24/2014,6491,823,1,0,0,1
832,3,12/24/2014,5605,564,1,0,0,1
833,3,12/24/2014,5333,475,1,0,0,1
834,3,12/24/2014,4873,544,1,0,0,1
835,3,12/24/2014,5131,652,1,0,0,1
836,3,12/24/2014,3035,381,1,0,0,1
837,3,12/24/2014,3128,383,1,0,0,1
838,3,12/24/2014,5587,583,1,0,0,1
839,3,12/24/2014,2925,368,1,0,0,1
840,3,12/24/2014,2866,367,1,0,0,1
841,3,12/24/2014,1669,236,1,0,0,1
843,3,12/24/2014,6191,696,1,0,0,1
844,3,12/24/2014,3810,395,1,0,0,1
845,3,12/24/2014,3754,323,1,0,0,1
846,3,12/24/2014,5990,536,1,0,0,1
847,3,12/24/2014,4645,633,1,0,0,1
848,3,12/24/2014,4356,478,1,0,0,1
849,3,12/24/2014,5674,657,1,0,0,1
850,3,12/24/2014,4636,503,1,0,0,1
852,3,12/24/2014,3739,437,1,0,0,1
853,3,12/24/2014,7056,748,1,0,0,1
854,3,12/24/2014,3013,296,1,0,0,1
855,3,12/24/2014,6351,643,1,0,0,1
856,3,12/24/2014,4605,568,1,0,0,1
857,3,12/24/2014,5356,719,1,0,0,1
860,3,12/24/2014,5319,621,1,0,0,1
861,3,12/24/2014,2734,353,1,0,0,1
862,3,12/24/2014,5204,625,1,0,0,1
863,3,12/24/2014,6018,675,1,0,0,1
864,3,12/24/2014,1996,208,1,0,0,1
865,3,12/24/2014,5818,538,1,0,0,1
866,3,12/24/2014,6022,475,1,0,0,1
867,3,12/24/2014,3710,334,1,0,0,1
868,3,12/24/2014,5903,452,1,0,0,1
869,3,12/24/2014,2581,410,1,0,0,1
870,3,12/24/2014,3883,442,1,0,0,1
871,3,12/24/2014,7831,565,1,0,0,1
872,3,12/24/2014,5612,566,1,0,0,1
873,3,12/24/2014,3103,377,1,0,0,1
874,3,12/24/2014,3546,404,1,0,0,1
875,3,12/24/2014,4155,423,1,0,0,1
876,3,12/24/2014,6076,544,1,0,0,1
877,3,12/24/2014,4949,641,1,0,0,1
878,3,12/24/2014,4939,448,1,0,0,1
880,3,12/24/2014,6491,693,1,0,0,1
881,3,12/24/2014,3985,501,1,0,0,1
882,3,12/24/2014,3879,579,1,0,0,1
883,3,12/24/2014,4473,488,1,0,0,1
885,3,12/24/2014,2966,389,1,0,0,1
886,3,12/24/2014,4847,482,1,0,0,1
887,3,12/24/2014,4820,447,1,0,0,1
888,3,12/24/2014,5785,588,1,0,0,1
889,3,12/24/2014,3178,306,1,0,0,1
891,3,12/24/2014,6386,759,1,0,0,1
892,3,12/24/2014,4624,480,1,0,0,1
894,3,12/24/2014,3951,520,1,0,0,1
895,3,12/24/2014,7957,800,1,0,0,1
896,3,12/24/2014,3895,623,1,0,0,1
897,3,12/24/2014,2742,306,1,0,0,1
898,3,12/24/2014,4218,418,1,0,0,1
899,3,12/24/2014,2654,291,1,0,0,1
901,3,12/24/2014,4944,507,1,0,0,1
905,3,12/24/2014,3214,476,1,0,0,1
906,3,12/24/2014,8637,947,1,0,0,1
907,3,12/24/2014,4076,512,1,0,0,1
908,3,12/24/2014,3875,350,1,0,0,1
910,3,12/24/2014,4845,413,1,0,0,1
911,3,12/24/2014,8475,724,1,0,0,1
912,3,12/24/2014,4552,583,1,0,0,1
913,3,12/24/2014,3875,548,1,0,0,1
914,3,12/24/2014,6045,689,1,0,0,1
916,3,12/24/2014,3456,430,1,0,0,1
917,3,12/24/2014,5173,572,1,0,0,1
918,3,12/24/2014,3837,415,1,0,0,1
921,3,12/24/2014,4256,485,1,0,0,1
922,3,12/24/2014,5702,576,1,0,0,1
923,3,12/24/2014,3300,325,1,0,0,1
924,3,12/24/2014,2878,311,1,0,0,1
925,3,12/24/2014,3288,450,1,0,0,1
926,3,12/24/2014,4403,400,1,0,0,1
927,3,12/24/2014,4493,604,1,0,0,1
928,3,12/24/2014,6364,572,1,0,0,1
929,3,12/24/2014,4818,506,1,0,0,1
930,3,12/24/2014,3424,486,1,0,0,1
931,3,12/24/2014,2591,268,1,0,0,1
933,3,12/24/2014,5416,603,1,0,0,1
934,3,12/24/2014,5766,609,1,0,0,1
935,3,12/24/2014,6313,629,1,0,0,1
936,3,12/24/2014,4608,576,1,0,0,1
937,3,12/24/2014,4739,394,1,0,0,1
938,3,12/24/2014,7104,816,1,0,0,1
939,3,12/24/2014,4285,494,1,0,0,1
940,3,12/24/2014,4678,532,1,0,0,1
942,3,12/24/2014,4048,383,1,0,0,1
943,3,12/24/2014,5940,523,1,0,0,1
944,3,12/24/2014,6627,899,1,0,0,1
945,3,12/24/2014,4023,415,1,0,0,1
946,3,12/24/2014,3797,464,1,0,0,1
947,3,12/24/2014,5772,808,1,0,0,1
948,3,12/24/2014,5914,910,1,0,0,1
949,3,12/24/2014,3075,331,1,0,0,1
950,3,12/24/2014,4652,443,1,0,0,1
951,3,12/24/2014,5870,578,1,0,0,1
953,3,12/24/2014,3997,422,1,0,0,1
954,3,12/24/2014,5402,699,1,0,0,1
955,3,12/24/2014,4006,369,1,0,0,1
956,3,12/24/2014,2147,238,1,0,0,1
957,3,12/24/2014,5143,536,1,0,0,1
958,3,12/24/2014,2601,330,1,0,0,1
959,3,12/24/2014,5687,600,1,0,0,1
960,3,12/24/2014,5264,501,1,0,0,1
961,3,12/24/2014,5918,587,1,0,0,1
962,3,12/24/2014,4114,500,1,0,0,1
963,3,12/24/2014,5714,521,1,0,0,1
964,3,12/24/2014,4534,636,1,0,0,1
965,3,12/24/2014,6505,663,1,0,0,1
966,3,12/24/2014,3615,416,1,0,0,1
967,3,12/24/2014,5746,620,1,0,0,1
968,3,12/24/2014,4277,555,1,0,0,1
969,3,12/24/2014,1676,292,1,0,0,1
970,3,12/24/2014,1792,244,1,0,0,1
971,3,12/24/2014,5255,591,1,0,0,1
972,3,12/24/2014,2723,281,1,0,0,1
973,3,12/24/2014,4802,507,1,0,0,1
975,3,12/24/2014,7093,682,1,0,0,1
976,3,12/24/2014,5286,575,1,0,0,1
978,3,12/24/2014,5376,694,1,0,0,1
979,3,12/24/2014,4139,504,1,0,0,1
980,3,12/24/2014,6121,578,1,0,0,1
981,3,12/24/2014,5080,556,1,0,0,1
982,3,12/24/2014,4006,401,1,0,0,1
983,3,12/24/2014,5629,700,1,0,0,1
984,3,12/24/2014,3553,426,1,0,0,1
985,3,12/24/2014,6504,599,1,0,0,1
986,3,12/24/2014,2799,365,1,0,0,1
987,3,12/24/2014,6064,763,1,0,0,1
988,3,12/24/2014,1712,250,1,0,0,1
990,3,12/24/2014,4946,483,1,0,0,1
991,3,12/24/2014,4045,409,1,0,0,1
992,3,12/24/2014,5222,625,1,0,0,1
993,3,12/24/2014,5222,494,1,0,0,1
994,3,12/24/2014,4226,395,1,0,0,1
995,3,12/24/2014,7516,696,1,0,0,1
996,3,12/24/2014,4084,477,1,0,0,1
997,3,12/24/2014,3514,329,1,0,0,1
998,3,12/24/2014,4476,483,1,0,0,1
999,3,12/24/2014,4638,329,1,0,0,1
1001,3,12/24/2014,2880,342,1,0,0,1
1002,3,12/24/2014,4657,518,1,0,0,1
1003,3,12/24/2014,4766,479,1,0,0,1
1005,3,12/24/2014,4175,605,1,0,0,1
1006,3,12/24/2014,3670,473,1,0,0,1
1007,3,12/24/2014,6081,681,1,0,0,1
1008,3,12/24/2014,4143,522,1,0,0,1
1010,3,12/24/2014,5904,653,1,0,0,1
1011,3,12/24/2014,4572,571,1,0,0,1
1013,3,12/24/2014,2860,390,1,0,0,1
1014,3,12/24/2014,6765,720,1,0,0,1
1015,3,12/24/2014,5485,477,1,0,0,1
1016,3,12/24/2014,3206,331,1,0,0,1
1017,3,12/24/2014,3592,514,1,0,0,1
1018,3,12/24/2014,7649,886,1,0,0,1
1020,3,12/24/2014,7182,799,1,0,0,1
1021,3,12/24/2014,6036,651,1,0,0,1
1022,3,12/24/2014,6917,727,1,0,0,1
1023,3,12/24/2014,3750,373,1,0,0,1
1024,3,12/24/2014,4937,627,1,0,0,1
1025,3,12/24/2014,5154,627,1,0,0,1
1026,3,12/24/2014,6192,825,1,0,0,1
1028,3,12/24/2014,3769,416,1,0,0,1
1029,3,12/24/2014,2688,308,1,0,0,1
1030,3,12/24/2014,2364,225,1,0,0,1
1031,3,12/24/2014,2212,236,1,0,0,1
1032,3,12/24/2014,5561,515,1,0,0,1
1033,3,12/24/2014,8892,861,1,0,0,1
1034,3,12/24/2014,3842,399,1,0,0,1
1035,3,12/24/2014,2850,305,1,0,0,1
1036,3,12/24/2014,4375,435,1,0,0,1
1037,3,12/24/2014,5201,635,1,0,0,1
1039,3,12/24/2014,6210,758,1,0,0,1
1040,3,12/24/2014,6459,704,1,0,0,1
1042,3,12/24/2014,4157,532,1,0,0,1
1043,3,12/24/2014,4746,596,1,0,0,1
1044,3,12/24/2014,3329,494,1,0,0,1
1045,3,12/24/2014,5401,581,1,0,0,1
1046,3,12/24/2014,6028,457,1,0,0,1
1047,3,12/24/2014,4305,494,1,0,0,1
1048,3,12/24/2014,4903,400,1,0,0,1
1050,3,12/24/2014,7103,512,1,0,0,1
1051,3,12/24/2014,4417,592,1,0,0,1
1052,3,12/24/2014,5878,652,1,0,0,1
1053,3,12/24/2014,6536,779,1,0,0,1
1054,3,12/24/2014,4363,476,1,0,0,1
1055,3,12/24/2014,5957,624,1,0,0,1
1057,3,12/24/2014,5006,515,1,0,0,1
1058,3,12/24/2014,4472,525,1,0,0,1
1059,3,12/24/2014,7078,947,1,0,0,1
1060,3,12/24/2014,5679,738,1,0,0,1
1061,3,12/24/2014,6924,558,1,0,0,1
1062,3,12/24/2014,5248,528,1,0,0,1
1063,3,12/24/2014,3806,451,1,0,0,1
1064,3,12/24/2014,7565,847,1,0,0,1
1066,3,12/24/2014,8588,934,1,0,0,1
1068,3,12/24/2014,4530,309,1,0,0,1
1069,3,12/24/2014,2531,346,1,0,0,1
1070,3,12/24/2014,4107,592,1,0,0,1
1071,3,12/24/2014,3635,427,1,0,0,1
1072,3,12/24/2014,4560,464,1,0,0,1
1073,3,12/24/2014,3873,468,1,0,0,1
1074,3,12/24/2014,3132,369,1,0,0,1
1075,3,12/24/2014,5759,578,1,0,0,1
1076,3,12/24/2014,3408,442,1,0,0,1
1077,3,12/24/2014,3267,427,1,0,0,1
1078,3,12/24/2014,4157,357,1,0,0,1
1079,3,12/24/2014,6371,566,1,0,0,1
1081,3,12/24/2014,2950,394,1,0,0,1
1082,3,12/24/2014,4926,615,1,0,0,1
1083,3,12/24/2014,4621,367,1,0,0,1
1084,3,12/24/2014,4877,595,1,0,0,1
1085,3,12/24/2014,4299,469,1,0,0,1
1086,3,12/24/2014,3501,403,1,0,0,1
1087,3,12/24/2014,5619,551,1,0,0,1
1088,3,12/24/2014,3769,398,1,0,0,1
1089,3,12/24/2014,8065,862,1,0,0,1
1090,3,12/24/2014,3720,418,1,0,0,1
1091,3,12/24/2014,5143,504,1,0,0,1
1093,3,12/24/2014,4234,472,1,0,0,1
1095,3,12/24/2014,2194,340,1,0,0,1
1096,3,12/24/2014,5629,592,1,0,0,1
1097,3,12/24/2014,7077,1294,1,0,0,1
1098,3,12/24/2014,3797,501,1,0,0,1
1099,3,12/24/2014,5660,625,1,0,0,1
1100,3,12/24/2014,3637,438,1,0,0,1
1101,3,12/24/2014,7046,753,1,0,0,1
1103,3,12/24/2014,5212,420,1,0,0,1
1105,3,12/24/2014,3686,409,1,0,0,1
1106,3,12/24/2014,4070,479,1,0,0,1
1108,3,12/24/2014,3002,319,1,0,0,1
1110,3,12/24/2014,2801,360,1,0,0,1
1111,3,12/24/2014,3086,306,1,0,0,1
1112,3,12/24/2014,6231,499,1,0,0,1
1113,3,12/24/2014,7381,729,1,0,0,1
1114,3,12/24/2014,8999,1160,1,0,0,1
1115,3,12/24/2014,5603,418,1,0,0,1
